"","DisId","DisDcaId","DisName","DisCurePeriod","DisDescription","DiaAniId","DiaDate","DiaRemarks","DiaWithMilk","DiaWithMeat","AniId","AniLifeNumber"
"1537",186,9,"Drying-off",NA,"",170,2020-11-05 10:17:00,"",NA,NA,170,"FR4404288236"
"1538",186,9,"Drying-off",NA,"",222,2020-11-05 08:34:00,"",NA,NA,222,"FR4404288269"
"1539",10003,11,"Vêlage diffficile",0,"",132,2020-11-06 00:00:00,"",NA,NA,132,"FR4404288195"
"1540",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",81,2020-11-10 00:00:00,"prolac",NA,NA,81,"FR4404288164"
"1541",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",81,2020-11-11 00:00:00,"",2020-11-19 08:42:00,2020-11-24 08:42:00,81,"FR4404288164"
"1542",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",110,2020-11-12 00:00:00,"",2020-11-20 10:18:00,2020-11-25 10:18:00,110,"FR4404658920"
"1543",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",680,2020-11-13 00:00:00,"",2020-11-21 10:19:00,2020-11-26 10:19:00,680,"FR4954409802"
"1544",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",163,2020-11-19 00:00:00,"",2020-11-27 21:49:00,2020-11-23 21:49:00,163,"FR4404288229"
"1545",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",193,2020-11-19 00:00:00,"",2020-11-27 21:51:00,2020-11-23 21:51:00,193,"FR4404288141"
"1546",186,9,"Drying-off",NA,"",217,2020-11-23 09:02:00,"",2021-01-08 10:02:00,NA,217,"FR4404288264"
"1547",186,9,"Drying-off",NA,"",197,2020-11-23 09:04:00,"",2021-01-08 10:04:00,NA,197,"FR4404288258"
"1548",186,9,"Drying-off",NA,"",291,2020-11-23 09:04:00,"",2021-01-08 10:04:00,NA,291,"FR4404288322"
"1549",186,9,"Drying-off",NA,"",280,2020-11-23 10:09:00,"",2021-01-08 11:09:00,NA,280,"FR4404288317"
"1550",186,9,"Drying-off",NA,"",297,2020-11-23 10:19:00,"",2021-01-08 11:19:00,NA,297,"FR4404288329"
"1551",186,9,"Drying-off",NA,"",81,2020-11-23 10:32:00,"",2021-01-08 11:33:00,NA,81,"FR4404288164"
"1552",186,9,"Drying-off",NA,"",260,2020-11-23 09:00:00,"",NA,NA,260,"FR4404288300"
"1553",186,9,"Drying-off",NA,"",299,2020-11-23 08:30:00,"",NA,NA,299,"FR4404288331"
"1554",158,11,"Behavioral disorders and general findings",21,"",148,2020-11-24 00:00:00,"",2020-12-02 12:39:00,2020-12-14 12:39:00,148,"FR4404288212"
"1555",161,11,"Diagnosis not listed in the key",21,"",283,2020-11-24 00:00:00,"grosseur machoir",2020-12-13 12:41:00,2020-12-27 12:41:00,283,"FR4404288319"
"1556",10003,11,"Vêlage diffficile",0,"",96,2020-11-25 00:00:00,"",NA,NA,96,"FR4404288180"
"1557",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",264,2020-11-27 00:00:00,"",2020-12-05 23:02:00,2020-12-01 23:02:00,264,"FR4404288305"
"1558",10001,4,"Abcès",0,"",230,2020-11-27 00:00:00,"",2020-12-05 12:24:00,2021-02-02 12:24:00,230,"FR4404288279"
"1559",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",113,2020-11-28 00:00:00,"",2020-12-06 20:59:00,2020-12-02 20:59:00,113,"FR4454691592"
"1560",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",202,2020-11-28 00:00:00,"",2020-12-07 00:27:00,2020-12-11 10:55:00,202,"FR4404288249"
"1561",105,3,"Acyclia",21,"absence of heat with inactive ovaries",109,2020-12-02 00:00:00,"",NA,2021-01-02 10:44:00,109,"FR4404288193"
"1562",105,3,"Acyclia",21,"absence of heat with inactive ovaries",680,2020-12-02 00:00:00,"",NA,2021-01-02 10:44:00,680,"FR4954409802"
"1563",105,3,"Acyclia",21,"absence of heat with inactive ovaries",132,2020-12-02 00:00:00,"",NA,2021-01-02 12:38:00,132,"FR4404288195"
"1564",105,3,"Acyclia",21,"absence of heat with inactive ovaries",237,2020-12-02 00:00:00,"",NA,2021-01-02 12:39:00,237,"FR4404288287"
"1565",29,4,"Lameness",21,"",59,2020-12-02 00:00:00,"Limaces ArD + ArG
Parage ArG",NA,NA,59,"FR4404288140"
"1566",186,9,"Drying-off",NA,"",91,2020-12-03 09:39:00,"",2021-01-18 10:39:00,NA,91,"FR4404288174"
"1567",186,9,"Drying-off",NA,"",174,2020-12-03 10:25:00,"",2021-01-18 11:25:00,NA,174,"FR4958880507"
"1568",186,9,"Drying-off",NA,"",198,2020-12-03 10:27:00,"",2021-01-18 11:27:00,NA,198,"FR4404288259"
"1569",186,9,"Drying-off",NA,"",84,2020-12-03 11:10:00,"",2021-01-18 12:10:00,NA,84,"FR4404288167"
"1570",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",147,2020-12-03 00:00:00,"Températue 39,3 °C",2020-12-17 22:00:00,2021-01-10 10:00:00,147,"FR4404288211"
"1571",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",232,2020-12-05 00:00:00,"",2020-12-10 18:37:00,2021-01-05 18:37:00,232,"FR4404288283"
"1572",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",210,2020-12-06 00:00:00,"08/12/2020 -> 39,8 °C",2020-12-16 13:03:00,2021-01-08 17:39:00,210,"FR4404288251"
"1573",49,4,"Dermatitis digitalis (digital dermatitis)",28,"hairy warts (papillomateous digital dermatitis, PDD), Mortellaro disease; infectious inflammation of the digital skin with epidermal lesions of strawberry-like appearance",232,2020-12-07 00:00:00,"",NA,NA,232,"FR4404288283"
"1574",41,4,"Pododermatitis circumscripta purulenta",28,"circumscribed purulent inflammation of the corium of the claws",300,2020-12-07 00:00:00,"",2020-12-10 15:41:00,2021-01-07 15:41:00,300,"FR4404288332"
"1575",29,4,"Lameness",21,"",59,2020-12-07 00:00:00,"Limaces A Droite et à Gauche",NA,NA,59,"FR4404288140"
"1576",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",318,2020-12-08 00:00:00,"08.12.2020 - > 40 ° C",2020-12-18 18:20:00,2020-12-30 18:20:00,318,"FR4404288350"
"1577",37,4,"Double sole",28,"under-run sole; doubling of the sole with cavity between new sole horn and covering false sole",276,2020-12-08 00:00:00,"PARAGE",NA,NA,276,"FR4404288314"
"1578",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",216,2020-12-08 00:00:00,"Tmpérature 38,8 °C",2020-12-16 14:09:00,2020-12-21 14:09:00,216,"FR4404288263"
"1579",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",64,2020-12-11 00:00:00,"",2020-12-19 14:46:00,2020-12-24 14:46:00,64,"FR4404288145"
"1580",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",153,2020-12-14 00:00:00,"",2020-12-22 09:46:00,2020-12-27 09:46:00,153,"FR4404288217"
"1581",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",64,2020-12-14 00:00:00,"",2020-12-22 10:37:00,2020-12-27 10:37:00,64,"FR4404288145"
"1582",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",341,2020-12-15 00:00:00,"",2020-12-23 08:01:00,2020-12-28 08:01:00,341,"FR4401572223"
"1583",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",173,2020-12-17 00:00:00,"",2020-12-25 08:47:00,2020-12-30 08:47:00,173,"FR4944526074"
"1584",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",64,2020-12-18 00:00:00,"",2020-12-29 22:52:00,2021-01-19 07:30:00,64,"FR4404288145"
"1585",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",273,2020-12-18 00:00:00,"",2020-12-26 06:04:00,2021-01-19 18:04:00,273,"FR4404288311"
"1586",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",139,2020-12-21 00:00:00,"",2020-12-26 10:36:00,2021-01-21 10:36:00,139,"FR4404288202"
"1587",186,9,"Drying-off",NA,"",202,2020-12-21 10:38:00,"",2021-02-05 11:38:00,NA,202,"FR4404288249"
"1588",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",198,2020-12-22 00:00:00,"Mamite au Tarissement, malgré ORBENOR HL
Avait des fuites de lait
Bâtiment la iraudière pas adapté aux VachesTaries",2020-12-31 06:21:00,2021-01-22 18:21:00,198,"FR4404288259"
"1589",109,3,"Other disturbances of female fertility",21,"",148,2020-12-23 00:00:00,"",NA,NA,148,"FR4404288212"
"1590",109,3,"Other disturbances of female fertility",21,"",135,2020-12-24 00:00:00,"",NA,NA,135,"FR4404288198"
"1591",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",168,2020-12-24 00:00:00,"",2021-01-02 05:08:00,2020-12-29 05:08:00,168,"FR4404288234"
"1592",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",109,2020-12-27 00:00:00,"",2021-01-06 19:06:00,2021-01-30 07:06:00,109,"FR4404288193"
"1593",32,4,"Arthritis",21,"inflammation of joints",109,2020-12-27 00:00:00,"",2021-01-06 08:38:00,2021-01-20 08:38:00,109,"FR4404288193"
"1594",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",273,2020-12-27 00:00:00,"",2021-01-04 08:39:00,2021-01-09 08:39:00,273,"FR4404288311"
"1595",86,3,"Examination for calving-related diseases with no abnormality detected",NA,"",202,2020-12-28 00:00:00,"",2021-01-10 09:28:00,2021-01-24 09:28:00,202,"FR4404288249"
"1596",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",318,2020-12-29 00:00:00,"",2021-01-04 08:02:00,2021-01-30 08:02:00,318,"FR4404288350"
"1597",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",64,2021-01-06 00:00:00,"",2021-01-14 09:17:00,2021-01-19 09:17:00,64,"FR4404288145"
"1598",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",344,2021-01-06 00:00:00,"",2021-01-13 09:20:00,2021-01-18 09:20:00,344,"FR4401572218"
"1599",105,3,"Acyclia",21,"absence of heat with inactive ovaries",96,2021-01-06 00:00:00,"",NA,2021-02-06 00:00:00,96,"FR4404288180"
"1600",105,3,"Acyclia",21,"absence of heat with inactive ovaries",232,2021-01-06 00:00:00,"",NA,2021-02-06 00:00:00,232,"FR4404288283"
"1601",105,3,"Acyclia",21,"absence of heat with inactive ovaries",361,2021-01-06 00:00:00,"",NA,2021-02-06 00:00:00,361,"FR4404288384"
"1602",105,3,"Acyclia",21,"absence of heat with inactive ovaries",680,2021-01-06 00:00:00,"",NA,2021-02-06 00:00:00,680,"FR4954409802"
"1603",186,9,"Drying-off",NA,"",193,2021-01-07 11:53:00,"",2021-02-22 12:53:00,NA,193,"FR4404288141"
"1604",186,9,"Drying-off",NA,"",178,2021-01-07 11:53:00,"",2021-02-22 12:53:00,NA,178,"FR4404288240"
"1605",186,9,"Drying-off",NA,"",180,2021-01-08 06:55:00,"",NA,NA,180,"FR4404288242"
"1606",186,9,"Drying-off",NA,"",145,2021-01-08 06:55:00,"",NA,NA,145,"FR4404288208"
"1607",158,11,"Behavioral disorders and general findings",21,"",680,2021-01-08 00:00:00,"",2021-01-21 12:48:00,2021-03-14 12:48:00,680,"FR4954409802"
"1608",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",64,2021-01-11 00:00:00,"",2021-01-19 23:44:00,2021-01-28 11:44:00,64,"FR4404288145"
"1609",186,9,"Drying-off",NA,"",208,2021-01-11 12:29:00,"",2021-02-26 13:29:00,NA,208,"FR4404658982"
"1610",186,9,"Drying-off",NA,"",160,2021-01-11 16:01:00,"",2021-02-26 17:01:00,NA,160,"FR4404288225"
"1611",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",292,2021-01-12 00:00:00,"",2021-01-20 08:37:00,2021-01-30 08:16:00,292,"FR4404288323"
"1612",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",27,2021-01-14 00:00:00,"",2021-01-22 22:51:00,2021-01-31 11:00:00,27,"FR4404288098"
"1613",64,2,"Other disorders of the udder (except mastitis)",21,"",222,2021-01-14 00:00:00,"",2021-01-19 11:04:00,2021-01-20 11:04:00,222,"FR4404288269"
"1614",105,3,"Acyclia",21,"absence of heat with inactive ovaries",173,2021-01-16 00:00:00,"",NA,2021-02-16 00:00:00,173,"FR4944526074"
"1615",105,3,"Acyclia",21,"absence of heat with inactive ovaries",109,2021-01-16 00:00:00,"",NA,2021-02-16 00:00:00,109,"FR4404288193"
"1616",105,3,"Acyclia",21,"absence of heat with inactive ovaries",232,2021-01-16 00:00:00,"",NA,2021-02-16 00:00:00,232,"FR4404288283"
"1617",105,3,"Acyclia",21,"absence of heat with inactive ovaries",366,2021-01-16 00:00:00,"",NA,2021-02-16 00:00:00,366,"FR4404288388"
"1618",105,3,"Acyclia",21,"absence of heat with inactive ovaries",675,2021-01-16 00:00:00,"",NA,2021-02-16 00:00:00,675,"FR4954409920"
"1619",146,6,"Parturient paresis (milk fever)",14,"permanent recumbency of the dairy cow with reduced calcium and phosphorus content of the blood",170,2021-01-12 00:00:00,"",2021-01-22 08:11:00,2021-02-03 08:11:00,170,"FR4404288236"
"1620",109,3,"Other disturbances of female fertility",21,"",173,2021-01-20 00:00:00,"",NA,NA,173,"FR4944526074"
"1621",109,3,"Other disturbances of female fertility",21,"",311,2021-01-20 00:00:00,"",NA,NA,311,"FR4404288343"
"1622",109,3,"Other disturbances of female fertility",21,"",675,2021-01-20 00:00:00,"",NA,NA,675,"FR4954409920"
"1623",10003,11,"Vêlage diffficile",0,"",354,2021-01-20 00:00:00,"39.5",2021-01-27 08:43:00,2021-02-08 08:43:00,354,"FR4404288378"
"1624",64,2,"Other disorders of the udder (except mastitis)",21,"",333,2021-01-20 00:00:00,"",2021-01-25 08:45:00,2021-01-26 08:45:00,333,"FR4404288362"
"1625",29,4,"Lameness",21,"",55,2021-01-20 00:00:00,"maeche mal mal au dos",2021-01-25 08:46:00,2021-02-06 08:46:00,55,"FR4404288136"
"1626",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",81,2021-01-25 00:00:00,"NON DELIVRANCE
39,5 ° C",2021-02-05 07:54:00,2021-03-01 07:54:00,81,"FR4404288164"
"1627",29,4,"Lameness",21,"",81,2021-01-25 00:00:00,"Parage",2021-01-28 11:12:00,2021-02-25 11:12:00,81,"FR4404288164"
"1628",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",139,2021-01-26 00:00:00,"",2021-02-04 07:57:00,2021-02-09 07:57:00,139,"FR4404288202"
"1629",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",81,2021-01-26 00:00:00,"",2021-02-03 07:55:00,2021-02-08 07:55:00,81,"FR4404288164"
"1630",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",157,2021-02-01 00:00:00,"",2021-02-09 22:54:00,2021-02-05 22:54:00,157,"FR4404288221"
"1631",186,9,"Drying-off",NA,"",127,2021-02-04 07:00:00,"",2021-03-22 09:28:00,NA,127,"FR4963097404"
"1632",186,9,"Drying-off",NA,"",186,2021-02-04 07:00:00,"",2021-03-22 09:28:00,NA,186,"FR4404288257"
"1633",186,9,"Drying-off",NA,"",230,2021-02-04 07:00:00,"",2021-03-22 09:29:00,NA,230,"FR4404288279"
"1634",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",238,2021-02-05 00:00:00,"",2021-02-08 12:17:00,2021-03-08 12:17:00,238,"FR4404288288"
"1635",29,4,"Lameness",21,"",179,2021-02-05 00:00:00,"sabot pourrit",2021-02-13 12:19:00,2021-04-13 12:19:00,179,"FR4404288241"
"1636",29,4,"Lameness",21,"",113,2021-02-09 00:00:00,"Sabot gauche trop fin - blessure
Mise en place Cale Sabot droit",NA,NA,113,"FR4454691592"
"1637",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",387,2021-02-09 00:00:00,"Ne vient pas manger
41,3 ° C de température
Pas de symptome autre",2021-02-15 10:15:00,2021-02-27 10:15:00,387,"FR4404288408"
"1638",186,9,"Drying-off",NA,"",142,2021-02-09 10:31:00,"",2021-03-27 11:40:00,NA,142,"FR4404288205"
"1639",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",153,2021-02-11 00:00:00,"",2021-02-19 22:02:00,2021-02-15 22:02:00,153,"FR4404288217"
"1640",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",216,2021-02-11 00:00:00,"",2021-02-22 09:39:00,2021-03-04 09:40:00,216,"FR4404288263"
"1641",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",279,2021-02-11 00:00:00,"",2021-02-20 07:34:00,2021-02-16 07:34:00,279,"FR4404288316"
"1642",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",273,2021-02-11 00:00:00,"",2021-02-20 07:55:00,2021-02-16 07:55:00,273,"FR4404288311"
"1643",42,4,"Pododermatitis diffusa purulenta",28,"diffuse purulent inflammation of the corium of the claws",153,2021-02-11 00:00:00,"",2021-02-24 20:04:00,2021-03-10 20:04:00,153,"FR4404288217"
"1644",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",173,2021-02-12 00:00:00,"",2021-02-20 20:57:00,2021-02-16 20:57:00,173,"FR4944526074"
"1645",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",222,2021-02-14 00:00:00,"",2021-02-22 11:08:00,2021-02-27 11:08:00,222,"FR4404288269"
"1646",186,9,"Drying-off",NA,"",157,2021-02-15 09:46:00,"",2021-04-02 10:47:00,NA,157,"FR4404288221"
"1647",29,4,"Lameness",21,"",132,2021-02-15 00:00:00,"PARRAGE",NA,NA,132,"FR4404288195"
"1648",29,4,"Lameness",21,"",153,2021-02-15 00:00:00,"PARRAGE",NA,NA,153,"FR4404288217"
"1649",29,4,"Lameness",21,"",163,2021-02-15 00:00:00,"PARRAGE",NA,NA,163,"FR4404288229"
"1650",186,9,"Drying-off",NA,"",312,2021-02-15 20:37:00,"",2021-04-02 21:37:00,NA,312,"FR4404288344"
"1651",186,9,"Drying-off",NA,"",223,2021-02-15 20:53:00,"",2021-04-02 21:53:00,NA,223,"FR4404288270"
"1652",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",96,2021-02-17 00:00:00,"",2021-02-25 09:45:00,2021-03-02 09:45:00,96,"FR4404288180"
"1653",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",279,2021-02-17 00:00:00,"",2021-02-23 19:56:00,2021-03-21 19:56:00,279,"FR4404288316"
"1654",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",273,2021-02-17 00:00:00,"",2021-02-23 09:47:00,2021-03-21 09:47:00,273,"FR4404288311"
"1655",186,9,"Drying-off",NA,"",134,2021-02-21 20:47:00,"",2021-04-08 21:47:00,NA,134,"FR4404288197"
"1656",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",295,2021-02-23 00:00:00,"Température 39,3 °C
Delivrer à la main : facile
",2021-03-02 08:54:00,2021-03-14 08:54:00,295,"FR4404288327"
"1657",10001,4,"Abcès",0,"",252,2021-02-24 00:00:00,"39 °C
Blessure : pue",2021-03-19 11:27:00,2021-03-31 11:27:00,252,"FR4404288298"
"1658",10003,11,"Vêlage diffficile",0,"",91,2021-02-24 00:00:00,"",NA,NA,91,"FR4404288174"
"1659",29,4,"Lameness",21,"",342,2021-02-24 00:00:00,"Boiterie AVG
Taille AVG & AVD",NA,NA,342,"FR4401572222"
"1660",186,9,"Drying-off",NA,"",92,2021-02-25 09:31:00,"",2021-04-12 10:31:00,NA,92,"FR4404288175"
"1661",186,9,"Drying-off",NA,"",48,2021-02-25 17:48:00,"",2021-04-12 18:48:00,NA,48,"FR4404288128"
"1662",186,9,"Drying-off",NA,"",296,2021-02-25 20:10:00,"",NA,NA,296,"FR4404288328"
"1663",64,2,"Other disorders of the udder (except mastitis)",21,"",215,2021-02-28 00:00:00,"",2021-03-05 07:54:00,2021-03-06 07:54:00,215,"FR4404288253"
"1664",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",215,2021-02-28 00:00:00,"",2021-03-05 07:54:00,2021-03-31 07:54:00,215,"FR4404288253"
"1665",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",177,2021-02-28 00:00:00,"",2021-03-08 18:46:00,2021-03-13 18:46:00,177,"FR4404288239"
"1666",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",55,2021-03-01 00:00:00,"cailles",2021-03-09 11:04:00,2021-03-14 11:04:00,55,"FR4404288136"
"1667",186,9,"Drying-off",NA,"",150,2021-03-02 08:20:00,"",NA,NA,150,"FR4404288214"
"1668",186,9,"Drying-off",NA,"",88,2021-03-02 08:21:00,"",2021-04-17 09:21:00,NA,88,"FR4404288171"
"1669",186,9,"Drying-off",NA,"",252,2021-03-03 10:55:00,"",NA,NA,252,"FR4404288298"
"1670",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",216,2021-03-05 00:00:00,"",2021-03-13 08:14:00,2021-04-05 08:15:00,216,"FR4404288263"
"1671",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",27,2021-03-05 00:00:00,"",2021-03-13 08:16:00,2021-04-05 08:16:00,27,"FR4404288098"
"1672",10003,11,"Vêlage diffficile",0,"",295,2021-03-10 00:00:00,"",NA,NA,295,"FR4404288327"
"1673",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",174,2021-03-10 00:00:00,"cailles epaisses",2021-03-18 09:14:00,2021-03-23 09:14:00,174,"FR4958880507"
"1674",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",174,2021-03-11 00:00:00,"Véto Jeanne MILLON",2021-03-20 19:11:00,2021-04-15 19:11:00,174,"FR4958880507"
"1675",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",215,2021-03-11 00:00:00,"",2021-03-19 10:42:00,2021-05-17 10:42:00,215,"FR4404288253"
"1676",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",30,2021-03-09 00:00:00,"",2021-03-19 14:40:00,2021-03-24 14:40:00,30,"FR4404288101"
"1677",10003,11,"Vêlage diffficile",0,"",81,2021-03-11 00:00:00,"",NA,NA,81,"FR4404288164"
"1678",186,9,"Drying-off",NA,"",171,2021-03-12 10:06:00,"",2021-04-27 11:06:00,NA,171,"FR4404288237"
"1679",186,9,"Drying-off",NA,"",214,2021-03-12 10:08:00,"",2021-04-27 11:08:00,NA,214,"FR4404288262"
"1680",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",216,2021-03-12 00:00:00,"",2021-03-18 10:09:00,2021-04-13 10:09:00,216,"FR4404288263"
"1681",186,9,"Drying-off",NA,"",220,2021-03-12 12:33:00,"",2021-04-27 13:33:00,NA,220,"FR4404288267"
"1682",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",55,2021-03-13 00:00:00,"",2021-03-21 22:08:00,2021-03-17 22:08:00,55,"FR4404288136"
"1683",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",216,2021-03-17 00:00:00,"",2021-03-23 09:48:00,2021-04-18 09:48:00,216,"FR4404288263"
"1684",78,1,"Mastitis with isolation of other pathogenic agents",14,"",286,2021-03-17 00:00:00,"",2021-03-26 07:16:00,2021-04-21 07:16:00,286,"FR4404288320"
"1685",10001,4,"Abcès",0,"",163,2021-03-19 00:00:00,"inflamation de la cuisse",2021-04-01 10:15:00,2021-04-15 10:15:00,163,"FR4404288229"
"1686",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",91,2021-03-21 00:00:00,"",2021-03-24 08:30:00,2021-04-21 08:30:00,91,"FR4404288174"
"1687",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",55,2021-03-21 00:00:00,"",2021-03-29 09:16:00,2021-04-24 09:16:00,55,"FR4404288136"
"1688",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",216,2021-03-26 00:00:00,"",2021-04-05 12:08:00,2021-04-26 12:08:00,216,"FR4404288263"
"1689",29,4,"Lameness",21,"",113,2021-03-29 00:00:00,"",2021-04-03 09:58:00,2021-04-29 09:59:00,113,"FR4454691592"
"1690",186,9,"Drying-off",NA,"",342,2021-04-01 07:51:00,"",2021-05-17 08:51:00,NA,342,"FR4401572222"
"1691",158,11,"Behavioral disorders and general findings",21,"",261,2021-04-02 00:00:00,"boiterie ar droite",2021-04-12 11:23:00,2021-04-26 11:23:00,261,"FR4404288303"
"1692",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",210,2021-04-02 00:00:00,"",2021-04-08 11:26:00,2021-05-04 11:26:00,210,"FR4404288251"
"1693",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",210,2021-04-04 00:00:00,"",2021-04-10 19:05:00,2021-05-06 19:05:00,210,"FR4404288251"
"1694",186,9,"Drying-off",NA,"",261,2021-04-10 08:53:00,"",2021-05-26 09:53:00,NA,261,"FR4404288303"
"1695",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",113,2021-04-11 00:00:00,"",2021-04-19 08:41:00,2021-04-24 08:41:00,113,"FR4454691592"
"1696",186,9,"Drying-off",NA,"",140,2021-04-13 08:53:00,"",2021-05-29 09:53:00,NA,140,"FR4404288203"
"1697",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",173,2021-04-13 00:00:00,"",2021-04-21 09:20:00,2021-04-26 09:20:00,173,"FR4944526074"
"1698",186,9,"Drying-off",NA,"",300,2021-04-13 09:42:00,"",2021-05-29 10:42:00,NA,300,"FR4404288332"
"1699",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",343,2021-04-15 00:00:00,"",NA,2021-05-16 12:46:00,343,"FR4401572219"
"1700",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",312,2021-04-16 00:00:00,"",2021-04-24 21:00:00,2021-05-20 21:00:00,312,"FR4404288344"
"1701",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",48,2021-04-17 00:00:00,"",2021-04-23 08:27:00,2021-05-19 08:27:00,48,"FR4404288128"
"1702",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",48,2021-04-17 00:00:00,"",2021-04-23 08:27:00,2021-05-19 08:27:00,48,"FR4404288128"
"1703",10003,11,"Vêlage diffficile",0,"",343,2021-04-19 00:00:00,"",NA,NA,343,"FR4401572219"
