"","DisId","DisDcaId","DisName","DisCurePeriod","DisDescription","DiaAniId","DiaDate","DiaRemarks","DiaWithMilk","DiaWithMeat","AniId","AniLifeNumber"
"1335",29,4,"Lameness",21,"",215,2021-09-22,"Arg : cale US2E 0 70 ù, mais semble encore fonctionnéé !
Ard : dessous sabots abîmes jusqu'à la chair => CALE à droite",NA,NA,215,"FR4404288253"
"1336",29,4,"Lameness",21,"",220,2021-09-22,"Dessous sabots abîmes jusqu'à la chair => CALE à droite ET à gauche",NA,NA,220,"FR4404288267"
"1337",29,4,"Lameness",21,"",113,2021-09-22,"CALES droite et gauche toujours en place
Taille des sabots",NA,NA,113,"FR4454691592"
"1338",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",156,2021-09-23,"",2021-10-01 08:53:00,2021-10-06 08:53:00,156,"FR4404288220"
"1339",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",84,2021-09-23,"",2021-10-01 09:04:00,2021-10-06 09:04:00,84,"FR4404288167"
"1340",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",259,2021-09-23,"",2021-10-01 12:53:00,2021-10-06 12:53:00,259,"FR4404288302"
"1341",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",223,2021-09-25,"",2021-10-03 09:23:00,2021-10-08 09:23:00,223,"FR4404288270"
"1342",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",193,2021-09-25,"05468, du 01/09/2021",2021-10-12 09:15:00,2021-10-26 11:05:00,193,"FR4404288141"
"1343",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",92,2021-09-28,"",2021-10-09 13:29:00,2021-11-04 13:29:00,92,"FR4404288175"
"1344",10003,11,"Vêlage diffficile",0,"",218,2021-10-01,"",NA,NA,218,"FR4404288265"
"1345",91,3,"Sectio caesarea",NA,"",135,2021-10-02,"DELAMARRE
Veau Mort / croisé BB lourd -> torsion de matrice / Boiterie sévèe Patte AvG",2021-10-10 06:31:00,2021-10-22 06:31:00,135,"FR4404288198"
"1346",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",157,2021-10-03,"",2021-10-11 13:29:00,2021-10-16 13:29:00,157,"FR4404288221"
"1347",58,2,"Teat injuries",21,"",378,2021-10-05,"a viré en mamitte",2021-10-14 20:38:00,2021-11-07 08:38:00,378,"FR4404288399"
"1348",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",218,2021-10-07,"",2021-10-15 18:07:00,2021-11-11 18:07:00,218,"FR4404288265"
"1349",10003,11,"Vêlage diffficile",0,"",135,2021-10-09,"Suite Césarienne - abcès Température 40,5 °C",2021-10-16 18:30:00,2021-12-14 18:30:00,135,"FR4404288198"
"1350",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",389,2021-10-09,"",2021-10-17 08:51:00,2021-12-15 08:51:00,389,"FR4404288410"
"1351",180,9,"Dictyocaulosis prophylaxis",NA,"",803,2021-10-11,"",NA,NA,803,"FR4404288505"
"1352",180,9,"Dictyocaulosis prophylaxis",NA,"",804,2021-10-11,"",NA,NA,804,"FR4404288506"
"1353",180,9,"Dictyocaulosis prophylaxis",NA,"",808,2021-10-11,"",NA,NA,808,"FR4404288507"
"1354",180,9,"Dictyocaulosis prophylaxis",NA,"",819,2021-10-11,"",NA,NA,819,"FR4404288510"
"1355",180,9,"Dictyocaulosis prophylaxis",NA,"",825,2021-10-11,"",NA,NA,825,"FR4404288511"
"1356",180,9,"Dictyocaulosis prophylaxis",NA,"",828,2021-10-11,"",NA,NA,828,"FR4404288512"
"1357",180,9,"Dictyocaulosis prophylaxis",NA,"",829,2021-10-11,"",NA,NA,829,"FR4404288513"
"1358",180,9,"Dictyocaulosis prophylaxis",NA,"",839,2021-10-11,"",NA,NA,839,"FR4404288514"
"1359",180,9,"Dictyocaulosis prophylaxis",NA,"",841,2021-10-11,"",NA,NA,841,"FR4404288515"
"1360",180,9,"Dictyocaulosis prophylaxis",NA,"",840,2021-10-11,"",NA,NA,840,"FR4404288516"
"1361",180,9,"Dictyocaulosis prophylaxis",NA,"",843,2021-10-11,"",NA,NA,843,"FR4404288517"
"1362",180,9,"Dictyocaulosis prophylaxis",NA,"",844,2021-10-11,"",NA,NA,844,"FR4404288518"
"1363",180,9,"Dictyocaulosis prophylaxis",NA,"",848,2021-10-11,"",NA,NA,848,"FR4404288519"
"1364",180,9,"Dictyocaulosis prophylaxis",NA,"",852,2021-10-11,"",NA,NA,852,"FR4404288521"
"1365",180,9,"Dictyocaulosis prophylaxis",NA,"",855,2021-10-11,"",NA,NA,855,"FR4404288522"
"1366",180,9,"Dictyocaulosis prophylaxis",NA,"",857,2021-10-11,"",NA,NA,857,"FR4404288523"
"1367",180,9,"Dictyocaulosis prophylaxis",NA,"",859,2021-10-11,"",NA,NA,859,"FR4404288524"
"1368",180,9,"Dictyocaulosis prophylaxis",NA,"",860,2021-10-11,"",NA,NA,860,"FR4404288525"
"1369",180,9,"Dictyocaulosis prophylaxis",NA,"",861,2021-10-11,"",NA,NA,861,"FR4404288526"
"1370",180,9,"Dictyocaulosis prophylaxis",NA,"",864,2021-10-11,"",NA,NA,864,"FR4404288527"
"1371",180,9,"Dictyocaulosis prophylaxis",NA,"",865,2021-10-11,"",NA,NA,865,"FR4404288528"
"1372",180,9,"Dictyocaulosis prophylaxis",NA,"",867,2021-10-11,"",NA,NA,867,"FR4404288529"
"1373",180,9,"Dictyocaulosis prophylaxis",NA,"",869,2021-10-11,"",NA,NA,869,"FR4404288530"
"1374",180,9,"Dictyocaulosis prophylaxis",NA,"",870,2021-10-11,"",NA,NA,870,"FR4404288531"
"1375",180,9,"Dictyocaulosis prophylaxis",NA,"",871,2021-10-11,"",NA,NA,871,"FR4404288532"
"1376",10001,4,"Abcès",0,"",78,2021-10-15,"Devant Hanche gauche -> ne se guerrit pas par nettoyage",2021-10-23 11:16:00,2021-11-04 11:16:00,78,"FR4404288161"
"1377",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",678,2021-10-16,"",2021-10-22 10:35:00,2021-11-17 10:35:00,678,"FR4954409903"
"1378",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",378,2021-10-17,"",2021-10-25 10:59:00,2021-10-30 10:59:00,378,"FR4404288399"
"1379",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",378,2021-10-17,"",2021-10-25 10:59:00,2021-10-30 10:59:00,378,"FR4404288399"
"1380",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",78,2021-10-17,"",2021-11-02 23:40:00,2021-11-27 11:40:00,78,"FR4404288161"
"1381",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",297,2021-10-17,"",2021-10-20 17:50:00,2021-11-17 17:50:00,297,"FR4404288329"
"1382",29,4,"Lameness",21,"",220,2021-10-21,"PANSEMENT OXYTETRINE
Blessure sabot droit - une cale déjà posée sabot gauche",NA,NA,220,"FR4404288267"
"1383",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",171,2021-10-21,"",2021-10-29 10:06:00,2021-11-03 10:06:00,171,"FR4404288237"
"1384",10003,11,"Vêlage diffficile",0,"",213,2021-10-21,"NON DELIVREE
Fait manuellement le 21/10
Température : 38,8",NA,NA,213,"FR4404288261"
"1385",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",213,2021-10-21,"",NA,NA,213,"FR4404288261"
"1386",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",226,2021-10-25,"",2021-11-01 22:57:00,2021-11-27 09:30:00,226,"FR4404288273"
"1387",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",88,2021-10-25,"",2021-11-02 06:41:00,2021-11-28 06:41:00,88,"FR4404288171"
"1388",10001,4,"Abcès",0,"",220,2021-10-27,"Escarre cuisse gauche",2021-11-02 16:32:00,2021-11-14 16:32:00,220,"FR4404288267"
"1389",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",78,2021-10-27,"",2021-11-03 18:39:00,2021-11-29 18:39:00,78,"FR4404288161"
"1390",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",135,2021-10-28,"Suspect Ketosis Registration",NA,NA,135,"FR4404288198"
"1391",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",210,2021-11-13,"",2021-11-19 08:22:00,2021-12-01 08:22:00,210,"FR4404288251"
"1392",10003,11,"Vêlage diffficile",0,"",210,2021-11-27,"",NA,NA,210,"FR4404288251"
"1393",10003,11,"Vêlage diffficile",0,"",390,2021-11-27,"",NA,NA,390,"FR4404288411"
"1394",158,11,"Behavioral disorders and general findings",21,"",156,2021-12-02,"",NA,NA,156,"FR4404288220"
"1395",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",127,2021-12-05,"",2021-12-13 08:15:00,2021-12-18 08:15:00,127,"FR4963097404"
"1396",147,6,"Typical parturient paresis / Stages 1 and 2 of parturient paresis",14,"hypocalcemic parturient paresis; recumbency after calving with reduced calcium and phosphorus content of the blood and without or with reduced responsiveness",237,2021-12-10,"",NA,NA,237,"FR4404288287"
"1397",29,4,"Lameness",21,"",218,2021-12-13,"Sabot abîme -> arrachement
Remontée germes 39,5 ° C",2021-12-26 18:34:00,2022-01-09 18:34:00,218,"FR4404288265"
"1398",10004,4,"Ecasillée",8,"Glissade, chûte, chevauchement",634,2021-12-14,"Accident bétaill_ère porte mal fermée",2021-12-20 12:00:00,2022-01-01 12:00:00,634,"FR4404288449"
"1399",10001,4,"Abcès",0,"",78,2021-12-18,"",2021-12-26 18:45:00,2022-02-23 18:45:00,78,"FR4404288161"
"1400",158,11,"Behavioral disorders and general findings",21,"",370,2021-12-19,"+ 07897 du 16/1/2021",2021-12-25 10:08:00,2022-01-06 10:08:00,370,"FR4404288391"
"1401",64,2,"Other disorders of the udder (except mastitis)",21,"",273,2021-12-18,"",2021-12-23 10:27:00,2021-12-24 10:27:00,273,"FR4404288311"
"1402",29,4,"Lameness",21,"",78,2021-12-21,"",2021-12-29 17:34:00,2022-01-25 17:34:00,78,"FR4404288161"
"1403",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",218,2021-12-21,"",2021-12-24 19:46:00,2022-01-21 19:46:00,218,"FR4404288265"
"1404",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",273,2021-12-22,"",2021-12-30 18:33:00,2022-01-22 18:33:00,273,"FR4404288311"
"1405",10001,4,"Abcès",0,"",218,2021-12-23,"",2022-01-01 08:50:00,2022-01-28 08:50:00,218,"FR4404288265"
"1406",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",127,2021-12-25,"",2022-01-02 12:26:00,2022-01-07 12:26:00,127,"FR4963097404"
"1407",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",324,2021-12-26,"",2022-01-02 09:01:00,2022-01-07 09:01:00,324,"FR4404288354"
"1408",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",171,2021-12-26,"",2022-01-02 15:09:00,2022-01-07 15:09:00,171,"FR4404288237"
"1409",10001,4,"Abcès",0,"",218,2021-12-28,"",2022-01-14 10:18:00,2022-01-26 10:18:00,218,"FR4404288265"
"1410",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",323,2021-12-28,"",2022-01-03 08:02:00,2022-01-29 08:02:00,323,"FR4404288353"
"1411",10001,4,"Abcès",0,"",78,2021-12-30,"",2022-01-04 07:27:00,2022-01-16 07:27:00,78,"FR4404288161"
"1412",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",242,2021-12-31,"",2022-01-07 08:18:00,2022-01-12 08:18:00,242,"FR4404288289"
"1413",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",148,2021-12-31,"cailles",2022-01-07 20:40:00,2022-02-01 08:35:00,148,"FR4404288212"
"1414",158,11,"Behavioral disorders and general findings",21,"",158,2022-01-02,"t°40",2022-01-08 08:49:00,2022-02-04 08:49:00,158,"FR4404288222"
"1415",161,11,"Diagnosis not listed in the key",21,"",388,2022-01-03,"",2022-01-09 21:06:00,2022-01-21 21:06:00,388,"FR4404288409"
"1416",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",146,2022-01-04,"",2022-01-12 09:13:00,2022-01-17 09:13:00,146,"FR4404288210"
"1417",76,1,"Mastitis with isolation of Arcanobacterium pyogenes (A. pyogenes)",14,"",148,2022-01-04,"",2022-01-13 09:16:00,2022-01-10 09:16:00,148,"FR4404288212"
"1418",105,3,"Acyclia",21,"absence of heat with inactive ovaries",242,2022-01-04,"",NA,2022-02-15 10:54:00,242,"FR4404288289"
"1419",105,3,"Acyclia",21,"absence of heat with inactive ovaries",132,2022-01-04,"",NA,2022-02-15 10:55:00,132,"FR4404288195"
"1420",105,3,"Acyclia",21,"absence of heat with inactive ovaries",135,2022-01-04,"",NA,2022-02-15 10:57:00,135,"FR4404288198"
"1421",105,3,"Acyclia",21,"absence of heat with inactive ovaries",679,2022-01-04,"",NA,2022-01-23 10:58:00,679,"FR4954409839"
"1422",105,3,"Acyclia",21,"absence of heat with inactive ovaries",377,2022-01-04,"",NA,2022-01-23 10:59:00,377,"FR4404288398"
"1423",105,3,"Acyclia",21,"absence of heat with inactive ovaries",387,2022-01-04,"",NA,2022-01-23 10:59:00,387,"FR4404288408"
"1424",105,3,"Acyclia",21,"absence of heat with inactive ovaries",322,2022-01-04,"",NA,2022-01-23 11:00:00,322,"FR4404288352"
"1425",105,3,"Acyclia",21,"absence of heat with inactive ovaries",229,2022-01-04,"",NA,2022-01-23 11:01:00,229,"FR4404288276"
"1426",105,3,"Acyclia",21,"absence of heat with inactive ovaries",172,2022-01-04,"",NA,2022-01-23 11:02:00,172,"FR4944526073"
"1427",108,3,"Ovarial cysts",21,"cystic ovary disease",210,2022-01-05,"",NA,NA,210,"FR4404288251"
"1428",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",273,2022-01-05,"",NA,NA,273,"FR4404288311"
"1429",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",146,2022-01-05,"",NA,NA,146,"FR4404288210"
"1430",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",242,2022-01-06,"cond",2022-01-16 11:35:00,2022-01-13 11:35:00,242,"FR4404288289"
"1431",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",148,2022-01-07,"",2022-01-15 07:06:00,2022-01-20 07:06:00,148,"FR4404288212"
"1432",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",218,2022-01-07,"",2022-01-16 09:30:00,2022-01-13 09:30:00,218,"FR4404288265"
"1433",10001,4,"Abcès",0,"",78,2022-01-08,"",2022-01-16 10:18:00,2022-02-12 10:18:00,78,"FR4404288161"
"1434",10003,11,"Vêlage diffficile",0,"",213,2022-01-09,"",NA,NA,213,"FR4404288261"
"1435",143,6,"Hyperketonemia / acetonemia",14,"increased content of keton bodies in the blood",213,2022-01-09,"",NA,NA,213,"FR4404288261"
"1436",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",236,2022-01-09,"",2022-01-18 20:37:00,2022-01-19 20:52:00,236,"FR4404288286"
"1437",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",388,2022-01-09,"",2022-01-18 20:40:00,2022-01-19 20:53:00,388,"FR4404288409"
"1438",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",840,2022-01-12,"ordonance 11876",NA,NA,840,"FR4404288516"
"1439",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",843,2022-01-12,"ordonance 11876",NA,NA,843,"FR4404288517"
"1440",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",844,2022-01-12,"ordonance 11876",NA,NA,844,"FR4404288518"
"1441",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",848,2022-01-12,"ordonance 11876",NA,NA,848,"FR4404288519"
"1442",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",851,2022-01-12,"ordonance 11876",NA,NA,851,"FR4404288520"
"1443",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",852,2022-01-12,"ordonance 11876",NA,NA,852,"FR4404288521"
"1444",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",855,2022-01-12,"ordonance 11876",NA,NA,855,"FR4404288522"
"1445",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",857,2022-01-12,"ordonance 11876",NA,NA,857,"FR4404288523"
"1446",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",859,2022-01-12,"ordonance 11876",NA,NA,859,"FR4404288524"
"1447",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",860,2022-01-12,"ordonance 11876",NA,NA,860,"FR4404288525"
"1448",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",861,2022-01-12,"ordonance 11876",NA,NA,861,"FR4404288526"
"1449",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",864,2022-01-12,"ordonance 11876",NA,NA,864,"FR4404288527"
"1450",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",865,2022-01-12,"ordonance 11876",NA,NA,865,"FR4404288528"
"1451",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",867,2022-01-12,"ordonance 11876",NA,NA,867,"FR4404288529"
"1452",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",869,2022-01-12,"ordonance 11876",NA,NA,869,"FR4404288530"
"1453",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",870,2022-01-12,"ordonance 11876",NA,NA,870,"FR4404288531"
"1454",114,7,"Infection with BRSV = Bovine respiratory syncytialvirus",21,"",871,2022-01-12,"ordonance 11876",NA,NA,871,"FR4404288532"
"1455",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",48,2022-01-13,"",2022-01-21 07:59:00,2022-01-26 07:59:00,48,"FR4404288128"
"1456",29,4,"Lameness",21,"",342,2022-01-14,"",NA,NA,342,"FR4401572222"
"1457",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",232,2022-01-16,"",2022-01-27 08:05:00,2022-01-24 08:05:00,232,"FR4404288283"
"1458",78,1,"Mastitis with isolation of other pathogenic agents",14,"",177,2022-01-16,"sang cailles",2022-01-27 07:29:00,2022-02-18 18:14:00,177,"FR4404288239"
"1459",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",200,2022-01-17,"",2022-01-28 11:36:00,2022-02-03 11:37:00,200,""
"1460",109,3,"Other disturbances of female fertility",21,"",210,2022-01-17,"",NA,NA,210,"FR4404288251"
"1461",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",177,2022-01-17,"",2022-01-22 18:06:00,2022-01-26 06:06:00,177,"FR4404288239"
"1462",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",171,2022-01-18,"",2022-01-27 07:54:00,2022-02-04 07:54:00,171,"FR4404288237"
"1463",64,2,"Other disorders of the udder (except mastitis)",21,"",331,2022-01-21,"",2022-01-26 18:24:00,2022-01-27 18:24:00,331,"FR4404288360"
"1464",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",148,2022-01-24,"",2022-02-02 01:15:00,2022-02-25 13:15:00,148,"FR4404288212"
"1465",146,6,"Parturient paresis (milk fever)",14,"permanent recumbency of the dairy cow with reduced calcium and phosphorus content of the blood",96,2022-01-24,"",NA,NA,96,"FR4404288180"
"1466",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",171,2022-01-24,"",2022-01-30 07:43:00,2022-02-02 19:43:00,171,"FR4404288237"
"1467",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",148,2022-01-27,"",2022-02-03 08:01:00,2022-02-08 08:01:00,148,"FR4404288212"
"1468",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",331,2022-01-28,"grosses cailles boucher ",2022-02-04 07:27:00,2022-02-09 07:27:00,331,"FR4404288360"
"1469",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",242,2022-01-28,"",2022-02-06 08:20:00,2022-02-16 07:46:00,242,"FR4404288289"
"1470",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",88,2022-01-28,"",2022-02-05 11:13:00,2022-03-03 05:39:00,88,"FR4404288171"
"1471",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",354,2022-02-02,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,354,"FR4404288378"
"1472",19,6,"Dislocatio abomasi sinistra, Dilatatio et dislocation abomasi sinistra (left-side abomasal displacement)",21,"displacement of the distended abomasum to the left side of the abdomen (between rumen and left abdominal wall)",354,2022-02-03,"",2022-02-11 17:45:00,2022-04-09 17:46:00,354,"FR4404288378"
"1473",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",127,2022-02-07,"",2022-02-16 08:05:00,2022-02-13 08:05:00,127,"FR4963097404"
"1474",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",679,2022-02-08,"caille",2022-02-14 08:26:00,2022-03-12 08:26:00,679,"FR4954409839"
"1475",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",27,2022-02-09,"Grosse caille",2022-02-17 06:32:00,2022-03-13 11:38:00,27,"FR4404288098"
"1476",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",64,2022-02-10,"",2022-02-16 08:09:00,2022-03-14 08:09:00,64,"FR4404288145"
"1477",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",27,2022-02-11,"",2022-02-19 08:53:00,2022-02-24 08:53:00,27,"FR4404288098"
"1478",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",148,2022-02-13,"",2022-02-21 22:04:00,2022-03-17 17:46:00,148,"FR4404288212"
"1479",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",177,2022-02-15,"",2022-02-23 09:46:00,2022-02-28 09:46:00,177,"FR4404288239"
"1480",29,4,"Lameness",21,"",132,2022-02-16,"",2022-02-24 11:02:00,2022-04-24 11:02:00,132,"FR4404288195"
"1481",109,3,"Other disturbances of female fertility",21,"",372,2022-02-18,"",NA,NA,372,"FR4404288393"
"1482",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",242,2022-02-23,"",2022-03-03 08:04:00,2022-03-08 08:04:00,242,"FR4404288289"
"1483",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",295,2022-02-24,"Marqueurs sanguins = infection",2022-03-04 07:49:00,2022-03-31 07:49:00,295,"FR4404288327"
"1484",109,3,"Other disturbances of female fertility",21,"",264,2022-02-24,"Corps Jaune
ENAPROST",NA,2022-03-28 07:26:00,264,"FR4404288305"
"1485",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",59,2022-02-26,"",2022-03-06 10:06:00,2022-03-17 09:38:00,59,"FR4404288140"
"1486",78,1,"Mastitis with isolation of other pathogenic agents",14,"",148,2022-02-26,"QUARTIER POURRI",2022-03-06 10:08:00,2022-04-02 10:08:00,148,"FR4404288212"
"1487",158,11,"Behavioral disorders and general findings",21,"",140,2022-02-27,"",2022-03-07 09:47:00,2022-03-19 09:47:00,140,"FR4404288203"
"1488",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",230,2022-02-28,"",2022-03-06 18:53:00,2022-04-01 18:53:00,230,"FR4404288279"
"1489",97,3,"Lochiometra",NA,"postpartum secretion retention",416,2022-03-01,"Sale",NA,NA,416,"FR4404288435"
"1490",64,2,"Other disorders of the udder (except mastitis)",21,"",230,2022-03-04,"sang",NA,NA,230,"FR4404288279"
"1491",29,4,"Lameness",21,"",78,2022-03-08,"",2022-03-18 10:58:00,2022-03-28 10:58:00,78,"FR4404288161"
"1492",29,4,"Lameness",21,"",218,2022-03-08,"",2022-03-16 10:59:00,2022-04-12 10:59:00,218,"FR4404288265"
"1493",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",276,2022-03-09,"",2022-03-17 07:39:00,2022-03-22 07:39:00,276,"FR4404288314"
"1494",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",153,2022-03-09,"",2022-03-20 07:07:00,2022-03-17 07:07:00,153,"FR4404288217"
"1495",158,11,"Behavioral disorders and general findings",21,"",403,2022-03-10,"",2022-03-22 11:13:00,2022-04-18 11:13:00,403,"FR4404288422"
"1496",64,2,"Other disorders of the udder (except mastitis)",21,"",394,2022-03-11,"ERREUR Vache (8314)",2022-03-17 07:34:00,2022-03-22 07:34:00,394,"FR4404288414"
"1497",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",375,2022-03-18,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,375,"FR4404288396"
"1498",158,11,"Behavioral disorders and general findings",21,"",135,2022-03-19,"",2022-03-27 11:57:00,2022-04-23 11:57:00,135,"FR4404288198"
"1499",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",218,2022-03-25,"Caille sang",2022-03-31 18:22:00,2022-04-26 18:22:00,218,"FR4404288265"
"1500",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",242,2022-03-27,"",2022-04-07 19:37:00,2022-05-01 07:37:00,242,"FR4404288289"
"1501",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",64,2022-03-27,"",2022-04-05 19:55:00,2022-04-29 07:55:00,64,"FR4404288145"
"1502",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",64,2022-03-30,"",2022-04-08 07:44:00,2022-04-05 07:44:00,64,"FR4404288145"
"1503",158,11,"Behavioral disorders and general findings",21,"",387,2022-04-01,"",2022-04-09 10:00:00,2022-05-06 10:00:00,387,"FR4404288408"
"1504",158,11,"Behavioral disorders and general findings",21,"",64,2022-04-03,"Suspicion -> rumination aléatoire",NA,NA,64,"FR4404288145"
"1505",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",300,2022-04-09,"puré quartier dur",2022-04-15 10:53:00,2022-05-11 10:53:00,300,"FR4404288332"
"1506",31,4,"Diseases of the joints",21,"",377,2022-04-10,"Imflamation importante du jaret",2022-04-25 09:32:00,2022-05-22 09:32:00,377,"FR4404288398"
"1507",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",344,2022-04-15,"",2022-04-24 09:04:00,2022-05-16 09:05:00,344,"FR4401572218"
"1508",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",595,2022-04-18,"temp 40",2022-04-26 20:03:00,2022-05-08 20:03:00,595,"FR4404288439"
